station_id,stationname,date,daytype,rides
40550,Irving Park-O'Hare,01/06/2023,W,1626
40560,Jackson/State,01/06/2023,W,2096
40570,California/Milwaukee,01/06/2023,W,1941
40580,54th/Cermak,01/06/2023,W,1205
40590,Damen/Milwaukee,01/06/2023,W,2350
40600,Kostner,01/06/2023,W,199
40610,Ridgeland,01/06/2023,W,408
40630,Clark/Division,01/06/2023,W,3030
40650,North/Clybourn,01/06/2023,W,2314
40660,Armitage,01/06/2023,W,1594
40670,Western/Milwaukee,01/06/2023,W,1849
40680,Adams/Wabash,01/06/2023,W,2482
40690,Dempster,01/06/2023,W,357
40700,Laramie,01/06/2023,W,513
40710,Chicago/Franklin,01/06/2023,W,2581
40720,East 63rd-Cottage Grove,01/06/2023,W,375
40730,Washington/Wells,01/06/2023,W,2537
40740,Western-Cermak,01/06/2023,W,654
40750,Harlem-O'Hare,01/06/2023,W,997
40760,Granville,01/06/2023,W,1448
40770,Lawrence,01/06/2023,W,0
40780,Central Park,01/06/2023,W,463
40790,Monroe/Dearborn,01/06/2023,W,1952
40800,Sedgwick,01/06/2023,W,1595
40810,Medical Center,01/06/2023,W,1146
40820,Rosemont,01/06/2023,W,2358
40830,18th,01/06/2023,W,916
40840,South Boulevard,01/06/2023,W,289
40850,Library,01/06/2023,W,1433
40870,Francisco,01/06/2023,W,633
40880,Thorndale,01/06/2023,W,1181
40890,O'Hare Airport,01/06/2023,W,5650
40900,Howard,01/06/2023,W,2405
40910,63rd-Dan Ryan,01/06/2023,W,914
40920,Pulaski-Forest Park,01/06/2023,W,779
40930,Midway Airport,01/06/2023,W,3514
40940,Halsted/63rd,01/06/2023,W,185
40960,Pulaski-Orange,01/06/2023,W,1904
40970,Cicero-Forest Park,01/06/2023,W,552
40980,Harlem-Forest Park,01/06/2023,W,331
40990,69th,01/06/2023,W,1723
41000,Cermak-Chinatown,01/06/2023,W,2048
41010,Rockwell,01/06/2023,W,679
41020,Logan Square,01/06/2023,W,2681
41030,Polk,01/06/2023,W,1605
41040,Kedzie-Cermak,01/06/2023,W,527
41050,Linden,01/06/2023,W,380
41060,Ashland-Orange,01/06/2023,W,834
41070,Kedzie-Lake,01/06/2023,W,504
41080,47th-South Elevated,01/06/2023,W,452
41090,Monroe/State,01/06/2023,W,2382
41120,35-Bronzeville-IIT,01/06/2023,W,596
41150,Kedzie-Midway,01/06/2023,W,1566
41130,Halsted-Orange,01/06/2023,W,967
41140,King Drive,01/06/2023,W,144
41160,Clinton-Lake,01/06/2023,W,1579
41170,Garfield-Dan Ryan,01/06/2023,W,1243
41180,Kedzie-Brown,01/06/2023,W,946
41190,Jarvis,01/06/2023,W,682
41200,Argyle,01/06/2023,W,1926
41210,Wellington,01/06/2023,W,1139
41220,Fullerton,01/06/2023,W,5706
41230,47th-Dan Ryan,01/06/2023,W,1041
41240,Addison-O'Hare,01/06/2023,W,1003
41250,Central-Evanston,01/06/2023,W,341
41260,Austin-Lake,01/06/2023,W,751
41270,43rd,01/06/2023,W,374
41280,Jefferson Park,01/06/2023,W,2984
41290,Kimball,01/06/2023,W,1878
41300,Loyola,01/06/2023,W,1711
41310,Paulina,01/06/2023,W,1130
41320,Belmont-North Main,01/06/2023,W,4809
41330,Montrose-O'Hare,01/06/2023,W,890
41340,LaSalle,01/06/2023,W,932
41350,Oak Park-Lake,01/06/2023,W,448
41360,California-Lake,01/06/2023,W,493
41380,Bryn Mawr,01/06/2023,W,1721
41400,Roosevelt,01/06/2023,W,4573
41410,Chicago/Milwaukee,01/06/2023,W,1511
41420,Addison-North Main,01/06/2023,W,2712
41430,87th,01/06/2023,W,1344
41440,Addison-Brown,01/06/2023,W,751
41450,Chicago/State,01/06/2023,W,5234
41460,Irving Park-Brown,01/06/2023,W,1029
41480,Western-Brown,01/06/2023,W,1688
41490,Harrison,01/06/2023,W,1251
41500,Montrose-Brown,01/06/2023,W,1025
41510,Morgan-Lake,01/06/2023,W,2010
41660,Lake/State,01/06/2023,W,6390
41670,Conservatory,01/06/2023,W,441
41680,Oakton-Skokie,01/06/2023,W,362
41690,Cermak-McCormick Place,01/06/2023,W,677
41700,Washington/Wabash,01/06/2023,W,4694
40010,Austin-Forest Park,01/07/2023,A,291
40040,Quincy/Wells,01/07/2023,A,806
40020,Harlem-Lake,01/07/2023,A,900
40030,Pulaski-Lake,01/07/2023,A,376
40050,Davis,01/07/2023,A,1036
40060,Belmont-O'Hare,01/07/2023,A,1559
40070,Jackson/Dearborn,01/07/2023,A,1143
40080,Sheridan,01/07/2023,A,1447
40090,Damen-Brown,01/07/2023,A,738
40100,Morse,01/07/2023,A,1406
40120,35th/Archer,01/07/2023,A,729
40130,51st,01/07/2023,A,253
40140,Dempster-Skokie,01/07/2023,A,306
40150,Pulaski-Cermak,01/07/2023,A,478
40160,LaSalle/Van Buren,01/07/2023,A,330
40170,Ashland-Lake,01/07/2023,A,871
40180,Oak Park-Forest Park,01/07/2023,A,196
40190,Sox-35th-Dan Ryan,01/07/2023,A,815
40210,Damen-Cermak,01/07/2023,A,517
40220,Western-Forest Park,01/07/2023,A,390
40230,Cumberland,01/07/2023,A,715
40240,79th,01/07/2023,A,1776
40250,Kedzie-Homan-Forest Park,01/07/2023,A,498
40260,State/Lake,01/07/2023,A,3513
40270,Main,01/07/2023,A,358
40280,Central-Lake,01/07/2023,A,561
40290,Ashland/63rd,01/07/2023,A,252
40300,Indiana,01/07/2023,A,178
40310,Western-Orange,01/07/2023,A,1016
40320,Division/Milwaukee,01/07/2023,A,1642
40330,Grand/State,01/07/2023,A,3700
40340,Berwyn,01/07/2023,A,0
40350,UIC-Halsted,01/07/2023,A,781
40360,Southport,01/07/2023,A,1238
40370,Washington/Dearborn,01/07/2023,A,2862
40380,Clark/Lake,01/07/2023,A,2599
40390,Forest Park,01/07/2023,A,534
40400,Noyes,01/07/2023,A,459
40420,Cicero-Cermak,01/07/2023,A,460
40430,Clinton-Forest Park,01/07/2023,A,575
40440,California-Cermak,01/07/2023,A,452
40450,95th/Dan Ryan,01/07/2023,A,2620
40460,Merchandise Mart,01/07/2023,A,1038
40470,Racine,01/07/2023,A,398
40480,Cicero-Lake,01/07/2023,A,367
40490,Grand/Milwaukee,01/07/2023,A,827
40510,Garfield-South Elevated,01/07/2023,A,325
40520,Foster,01/07/2023,A,385
40530,Diversey,01/07/2023,A,1574
40540,Wilson,01/07/2023,A,2909
40550,Irving Park-O'Hare,01/07/2023,A,1002
40560,Jackson/State,01/07/2023,A,1363
40570,California/Milwaukee,01/07/2023,A,1413
40580,54th/Cermak,01/07/2023,A,713
40590,Damen/Milwaukee,01/07/2023,A,1913
40600,Kostner,01/07/2023,A,136
40610,Ridgeland,01/07/2023,A,193
40630,Clark/Division,01/07/2023,A,2811
40650,North/Clybourn,01/07/2023,A,2358
40660,Armitage,01/07/2023,A,1434
40670,Western/Milwaukee,01/07/2023,A,1326
40680,Adams/Wabash,01/07/2023,A,1444
40690,Dempster,01/07/2023,A,284
40700,Laramie,01/07/2023,A,325
40710,Chicago/Franklin,01/07/2023,A,1771
40720,East 63rd-Cottage Grove,01/07/2023,A,262
40730,Washington/Wells,01/07/2023,A,531
40740,Western-Cermak,01/07/2023,A,464
40750,Harlem-O'Hare,01/07/2023,A,570
40760,Granville,01/07/2023,A,1111
40770,Lawrence,01/07/2023,A,0
40780,Central Park,01/07/2023,A,340
40790,Monroe/Dearborn,01/07/2023,A,759
40800,Sedgwick,01/07/2023,A,1296
40810,Medical Center,01/07/2023,A,627
40820,Rosemont,01/07/2023,A,1616
40830,18th,01/07/2023,A,713
40840,South Boulevard,01/07/2023,A,189
40850,Library,01/07/2023,A,885
40870,Francisco,01/07/2023,A,409
40880,Thorndale,01/07/2023,A,871
40890,O'Hare Airport,01/07/2023,A,5052
40900,Howard,01/07/2023,A,1844
40910,63rd-Dan Ryan,01/07/2023,A,667
40920,Pulaski-Forest Park,01/07/2023,A,620
40930,Midway Airport,01/07/2023,A,1854
40940,Halsted/63rd,01/07/2023,A,139
40960,Pulaski-Orange,01/07/2023,A,1043
40970,Cicero-Forest Park,01/07/2023,A,381
40980,Harlem-Forest Park,01/07/2023,A,157
40990,69th,01/07/2023,A,1255
41000,Cermak-Chinatown,01/07/2023,A,2302
41010,Rockwell,01/07/2023,A,495
41020,Logan Square,01/07/2023,A,1884
41030,Polk,01/07/2023,A,441
41040,Kedzie-Cermak,01/07/2023,A,362
41050,Linden,01/07/2023,A,192
41060,Ashland-Orange,01/07/2023,A,499
41070,Kedzie-Lake,01/07/2023,A,329
41080,47th-South Elevated,01/07/2023,A,308
41090,Monroe/State,01/07/2023,A,1284
41120,35-Bronzeville-IIT,01/07/2023,A,398
41130,Halsted-Orange,01/07/2023,A,576
41140,King Drive,01/07/2023,A,129
41150,Kedzie-Midway,01/07/2023,A,971
41160,Clinton-Lake,01/07/2023,A,859
41170,Garfield-Dan Ryan,01/07/2023,A,1022
41180,Kedzie-Brown,01/07/2023,A,756
41190,Jarvis,01/07/2023,A,629
41200,Argyle,01/07/2023,A,1686
41210,Wellington,01/07/2023,A,837
41220,Fullerton,01/07/2023,A,4537
41230,47th-Dan Ryan,01/07/2023,A,783
41240,Addison-O'Hare,01/07/2023,A,563
41250,Central-Evanston,01/07/2023,A,155
41260,Austin-Lake,01/07/2023,A,484
41270,43rd,01/07/2023,A,253
41280,Jefferson Park,01/07/2023,A,1837
41290,Kimball,01/07/2023,A,1427
41300,Loyola,01/07/2023,A,1464
41310,Paulina,01/07/2023,A,910
41320,Belmont-North Main,01/07/2023,A,4422
41330,Montrose-O'Hare,01/07/2023,A,546
41340,LaSalle,01/07/2023,A,550
41350,Oak Park-Lake,01/07/2023,A,275
41360,California-Lake,01/07/2023,A,270
41380,Bryn Mawr,01/07/2023,A,1325
41400,Roosevelt,01/07/2023,A,3918
41410,Chicago/Milwaukee,01/07/2023,A,1005
41420,Addison-North Main,01/07/2023,A,2781
41430,87th,01/07/2023,A,962
41440,Addison-Brown,01/07/2023,A,519
41450,Chicago/State,01/07/2023,A,4499
41460,Irving Park-Brown,01/07/2023,A,789
41480,Western-Brown,01/07/2023,A,1310
41490,Harrison,01/07/2023,A,1103
41500,Montrose-Brown,01/07/2023,A,792
41510,Morgan-Lake,01/07/2023,A,1767
41660,Lake/State,01/07/2023,A,4849
41670,Conservatory,01/07/2023,A,473
41680,Oakton-Skokie,01/07/2023,A,163
41690,Cermak-McCormick Place,01/07/2023,A,494
41700,Washington/Wabash,01/07/2023,A,3098
40010,Austin-Forest Park,01/08/2023,U,222
40020,Harlem-Lake,01/08/2023,U,729
40030,Pulaski-Lake,01/08/2023,U,337
40040,Quincy/Wells,01/08/2023,U,654
40050,Davis,01/08/2023,U,693
40060,Belmont-O'Hare,01/08/2023,U,1171
40070,Jackson/Dearborn,01/08/2023,U,1040
40080,Sheridan,01/08/2023,U,1066
40090,Damen-Brown,01/08/2023,U,527
40100,Morse,01/08/2023,U,1116
40120,35th/Archer,01/08/2023,U,588
40130,51st,01/08/2023,U,197
40140,Dempster-Skokie,01/08/2023,U,274
40150,Pulaski-Cermak,01/08/2023,U,350
40160,LaSalle/Van Buren,01/08/2023,U,224
40170,Ashland-Lake,01/08/2023,U,603
40180,Oak Park-Forest Park,01/08/2023,U,168
40190,Sox-35th-Dan Ryan,01/08/2023,U,608
40210,Damen-Cermak,01/08/2023,U,375
40220,Western-Forest Park,01/08/2023,U,329
40230,Cumberland,01/08/2023,U,575
40240,79th,01/08/2023,U,1522
40250,Kedzie-Homan-Forest Park,01/08/2023,U,440
40260,State/Lake,01/08/2023,U,2664
40270,Main,01/08/2023,U,274
40280,Central-Lake,01/08/2023,U,511
40290,Ashland/63rd,01/08/2023,U,206
40300,Indiana,01/08/2023,U,138
40310,Western-Orange,01/08/2023,U,770
40320,Division/Milwaukee,01/08/2023,U,1151
40330,Grand/State,01/08/2023,U,3152
40340,Berwyn,01/08/2023,U,0
40350,UIC-Halsted,01/08/2023,U,791
40360,Southport,01/08/2023,U,839
40370,Washington/Dearborn,01/08/2023,U,2207
40380,Clark/Lake,01/08/2023,U,2104
40390,Forest Park,01/08/2023,U,441
40400,Noyes,01/08/2023,U,231
40420,Cicero-Cermak,01/08/2023,U,354
40430,Clinton-Forest Park,01/08/2023,U,539
40440,California-Cermak,01/08/2023,U,350
40450,95th/Dan Ryan,01/08/2023,U,2026
40460,Merchandise Mart,01/08/2023,U,702
40470,Racine,01/08/2023,U,326
40480,Cicero-Lake,01/08/2023,U,256
40490,Grand/Milwaukee,01/08/2023,U,729
40510,Garfield-South Elevated,01/08/2023,U,241
40520,Foster,01/08/2023,U,214
40530,Diversey,01/08/2023,U,1063
40540,Wilson,01/08/2023,U,2244
40550,Irving Park-O'Hare,01/08/2023,U,828
40560,Jackson/State,01/08/2023,U,940
40570,California/Milwaukee,01/08/2023,U,1023
40580,54th/Cermak,01/08/2023,U,529
40590,Damen/Milwaukee,01/08/2023,U,1437
40600,Kostner,01/08/2023,U,101
40610,Ridgeland,01/08/2023,U,171
40630,Clark/Division,01/08/2023,U,2249
40650,North/Clybourn,01/08/2023,U,1705
40660,Armitage,01/08/2023,U,941
40670,Western/Milwaukee,01/08/2023,U,959
40680,Adams/Wabash,01/08/2023,U,1097
40690,Dempster,01/08/2023,U,219
40700,Laramie,01/08/2023,U,250
40710,Chicago/Franklin,01/08/2023,U,1046
40720,East 63rd-Cottage Grove,01/08/2023,U,230
40730,Washington/Wells,01/08/2023,U,465
40740,Western-Cermak,01/08/2023,U,333
40750,Harlem-O'Hare,01/08/2023,U,473
40760,Granville,01/08/2023,U,900
40770,Lawrence,01/08/2023,U,0
40780,Central Park,01/08/2023,U,272
40790,Monroe/Dearborn,01/08/2023,U,726
40800,Sedgwick,01/08/2023,U,851
40810,Medical Center,01/08/2023,U,457
40820,Rosemont,01/08/2023,U,1409
40830,18th,01/08/2023,U,572
40840,South Boulevard,01/08/2023,U,157
40850,Library,01/08/2023,U,720
40870,Francisco,01/08/2023,U,315
40880,Thorndale,01/08/2023,U,719
40890,O'Hare Airport,01/08/2023,U,5367
40900,Howard,01/08/2023,U,1480
40910,63rd-Dan Ryan,01/08/2023,U,628
40920,Pulaski-Forest Park,01/08/2023,U,477
40930,Midway Airport,01/08/2023,U,1770
40940,Halsted/63rd,01/08/2023,U,92
40960,Pulaski-Orange,01/08/2023,U,886
40970,Cicero-Forest Park,01/08/2023,U,304
40980,Harlem-Forest Park,01/08/2023,U,120
40990,69th,01/08/2023,U,958
41000,Cermak-Chinatown,01/08/2023,U,1786
41010,Rockwell,01/08/2023,U,319
41020,Logan Square,01/08/2023,U,1434
41030,Polk,01/08/2023,U,391
41040,Kedzie-Cermak,01/08/2023,U,263
41050,Linden,01/08/2023,U,148
41060,Ashland-Orange,01/08/2023,U,434
41070,Kedzie-Lake,01/08/2023,U,270
41080,47th-South Elevated,01/08/2023,U,231
41090,Monroe/State,01/08/2023,U,1034
41120,35-Bronzeville-IIT,01/08/2023,U,410
41130,Halsted-Orange,01/08/2023,U,504
41140,King Drive,01/08/2023,U,106
41150,Kedzie-Midway,01/08/2023,U,664
41160,Clinton-Lake,01/08/2023,U,649
41170,Garfield-Dan Ryan,01/08/2023,U,681
41180,Kedzie-Brown,01/08/2023,U,572
41190,Jarvis,01/08/2023,U,452
41200,Argyle,01/08/2023,U,1333
41210,Wellington,01/08/2023,U,549
41220,Fullerton,01/08/2023,U,3213
41230,47th-Dan Ryan,01/08/2023,U,663
41240,Addison-O'Hare,01/08/2023,U,460
41250,Central-Evanston,01/08/2023,U,190
41260,Austin-Lake,01/08/2023,U,359
41270,43rd,01/08/2023,U,223
41280,Jefferson Park,01/08/2023,U,1508
41290,Kimball,01/08/2023,U,1097
41300,Loyola,01/08/2023,U,1222
41310,Paulina,01/08/2023,U,627
41320,Belmont-North Main,01/08/2023,U,3413
41330,Montrose-O'Hare,01/08/2023,U,481
41340,LaSalle,01/08/2023,U,555
41350,Oak Park-Lake,01/08/2023,U,206
41360,California-Lake,01/08/2023,U,264
41380,Bryn Mawr,01/08/2023,U,1079
41400,Roosevelt,01/08/2023,U,5584
41410,Chicago/Milwaukee,01/08/2023,U,715
41420,Addison-North Main,01/08/2023,U,2016
41430,87th,01/08/2023,U,784
41440,Addison-Brown,01/08/2023,U,377
41450,Chicago/State,01/08/2023,U,3353
41460,Irving Park-Brown,01/08/2023,U,469
41480,Western-Brown,01/08/2023,U,947
41490,Harrison,01/08/2023,U,907
41500,Montrose-Brown,01/08/2023,U,458
41510,Morgan-Lake,01/08/2023,U,1334
41660,Lake/State,01/08/2023,U,3592
41670,Conservatory,01/08/2023,U,401
41680,Oakton-Skokie,01/08/2023,U,146
41690,Cermak-McCormick Place,01/08/2023,U,406
41700,Washington/Wabash,01/08/2023,U,2256
40010,Austin-Forest Park,01/09/2023,W,762
40020,Harlem-Lake,01/09/2023,W,1458
40030,Pulaski-Lake,01/09/2023,W,645
40040,Quincy/Wells,01/09/2023,W,3204
40050,Davis,01/09/2023,W,1367
40060,Belmont-O'Hare,01/09/2023,W,2472
40070,Jackson/Dearborn,01/09/2023,W,2786
40080,Sheridan,01/09/2023,W,1920
40090,Damen-Brown,01/09/2023,W,1286
40100,Morse,01/09/2023,W,1806
40120,35th/Archer,01/09/2023,W,1385
40130,51st,01/09/2023,W,387
40140,Dempster-Skokie,01/09/2023,W,653
40150,Pulaski-Cermak,01/09/2023,W,593
40160,LaSalle/Van Buren,01/09/2023,W,1235
40170,Ashland-Lake,01/09/2023,W,1408
40180,Oak Park-Forest Park,01/09/2023,W,574
40190,Sox-35th-Dan Ryan,01/09/2023,W,1379
40210,Damen-Cermak,01/09/2023,W,849
40220,Western-Forest Park,01/09/2023,W,725
40230,Cumberland,01/09/2023,W,1416
40240,79th,01/09/2023,W,2455
40250,Kedzie-Homan-Forest Park,01/09/2023,W,746
40260,State/Lake,01/09/2023,W,4698
40270,Main,01/09/2023,W,416
40280,Central-Lake,01/09/2023,W,1010
40290,Ashland/63rd,01/09/2023,W,418
40300,Indiana,01/09/2023,W,241
40310,Western-Orange,01/09/2023,W,2038
40320,Division/Milwaukee,01/09/2023,W,2440
40330,Grand/State,01/09/2023,W,3262
40340,Berwyn,01/09/2023,W,0
40350,UIC-Halsted,01/09/2023,W,4492
40360,Southport,01/09/2023,W,1484
40370,Washington/Dearborn,01/09/2023,W,4925
40380,Clark/Lake,01/09/2023,W,6308
40390,Forest Park,01/09/2023,W,1182
40400,Noyes,01/09/2023,W,464
40420,Cicero-Cermak,01/09/2023,W,642
40430,Clinton-Forest Park,01/09/2023,W,1408
40440,California-Cermak,01/09/2023,W,778
40450,95th/Dan Ryan,01/09/2023,W,4065
40460,Merchandise Mart,01/09/2023,W,2981
40470,Racine,01/09/2023,W,1105
40480,Cicero-Lake,01/09/2023,W,502
40490,Grand/Milwaukee,01/09/2023,W,1234
40510,Garfield-South Elevated,01/09/2023,W,521
40520,Foster,01/09/2023,W,350
40530,Diversey,01/09/2023,W,2419
40540,Wilson,01/09/2023,W,3956
40550,Irving Park-O'Hare,01/09/2023,W,1883
40560,Jackson/State,01/09/2023,W,3553
40570,California/Milwaukee,01/09/2023,W,2093
40580,54th/Cermak,01/09/2023,W,1262
40590,Damen/Milwaukee,01/09/2023,W,2422
40600,Kostner,01/09/2023,W,203
40610,Ridgeland,01/09/2023,W,564
40630,Clark/Division,01/09/2023,W,3428
40650,North/Clybourn,01/09/2023,W,2242
40660,Armitage,01/09/2023,W,2224
40670,Western/Milwaukee,01/09/2023,W,2217
40680,Adams/Wabash,01/09/2023,W,3488
40690,Dempster,01/09/2023,W,335
40700,Laramie,01/09/2023,W,542
40710,Chicago/Franklin,01/09/2023,W,2920
40720,East 63rd-Cottage Grove,01/09/2023,W,393
40730,Washington/Wells,01/09/2023,W,3634
40740,Western-Cermak,01/09/2023,W,704
40750,Harlem-O'Hare,01/09/2023,W,1320
40760,Granville,01/09/2023,W,1463
40770,Lawrence,01/09/2023,W,0
40780,Central Park,01/09/2023,W,522
40790,Monroe/Dearborn,01/09/2023,W,2559
40800,Sedgwick,01/09/2023,W,1967
40810,Medical Center,01/09/2023,W,1427
40820,Rosemont,01/09/2023,W,2666
40830,18th,01/09/2023,W,906
40840,South Boulevard,01/09/2023,W,307
40850,Library,01/09/2023,W,2395
40870,Francisco,01/09/2023,W,733
40880,Thorndale,01/09/2023,W,1289
40890,O'Hare Airport,01/09/2023,W,5582
40900,Howard,01/09/2023,W,2490
40910,63rd-Dan Ryan,01/09/2023,W,898
40920,Pulaski-Forest Park,01/09/2023,W,785
40930,Midway Airport,01/09/2023,W,4006
40940,Halsted/63rd,01/09/2023,W,222
40960,Pulaski-Orange,01/09/2023,W,2696
40970,Cicero-Forest Park,01/09/2023,W,609
40980,Harlem-Forest Park,01/09/2023,W,370
40990,69th,01/09/2023,W,1853
41000,Cermak-Chinatown,01/09/2023,W,1760
41010,Rockwell,01/09/2023,W,774
41020,Logan Square,01/09/2023,W,2902
41030,Polk,01/09/2023,W,1904
41040,Kedzie-Cermak,01/09/2023,W,515
41050,Linden,01/09/2023,W,386
41060,Ashland-Orange,01/09/2023,W,965
41070,Kedzie-Lake,01/09/2023,W,624
41080,47th-South Elevated,01/09/2023,W,511
41090,Monroe/State,01/09/2023,W,2717
41120,35-Bronzeville-IIT,01/09/2023,W,944
41130,Halsted-Orange,01/09/2023,W,1542
41140,King Drive,01/09/2023,W,217
41150,Kedzie-Midway,01/09/2023,W,1957
41160,Clinton-Lake,01/09/2023,W,1871
41170,Garfield-Dan Ryan,01/09/2023,W,1235
41180,Kedzie-Brown,01/09/2023,W,922
41190,Jarvis,01/09/2023,W,731
41200,Argyle,01/09/2023,W,1834
41210,Wellington,01/09/2023,W,1358
41220,Fullerton,01/09/2023,W,7629
41230,47th-Dan Ryan,01/09/2023,W,1185
41240,Addison-O'Hare,01/09/2023,W,1196
41250,Central-Evanston,01/09/2023,W,379
41260,Austin-Lake,01/09/2023,W,860
41270,43rd,01/09/2023,W,421
41280,Jefferson Park,01/09/2023,W,3292
41290,Kimball,01/09/2023,W,2098
41300,Loyola,01/09/2023,W,1848
41310,Paulina,01/09/2023,W,1274
41320,Belmont-North Main,01/09/2023,W,5102
41330,Montrose-O'Hare,01/09/2023,W,1061
41340,LaSalle,01/09/2023,W,1461
41350,Oak Park-Lake,01/09/2023,W,492
41360,California-Lake,01/09/2023,W,580
41380,Bryn Mawr,01/09/2023,W,1796
41400,Roosevelt,01/09/2023,W,4833
41410,Chicago/Milwaukee,01/09/2023,W,1673
41420,Addison-North Main,01/09/2023,W,2485
41430,87th,01/09/2023,W,1459
41440,Addison-Brown,01/09/2023,W,1062
41450,Chicago/State,01/09/2023,W,4785
41460,Irving Park-Brown,01/09/2023,W,1293
41480,Western-Brown,01/09/2023,W,1815
41490,Harrison,01/09/2023,W,1515
41500,Montrose-Brown,01/09/2023,W,1148
41510,Morgan-Lake,01/09/2023,W,1964
41660,Lake/State,01/09/2023,W,6578
41670,Conservatory,01/09/2023,W,438
41680,Oakton-Skokie,01/09/2023,W,482
41690,Cermak-McCormick Place,01/09/2023,W,708
41700,Washington/Wabash,01/09/2023,W,4979
40010,Austin-Forest Park,01/10/2023,W,800
40020,Harlem-Lake,01/10/2023,W,1644
40030,Pulaski-Lake,01/10/2023,W,705
40040,Quincy/Wells,01/10/2023,W,4494
40050,Davis,01/10/2023,W,1557
40060,Belmont-O'Hare,01/10/2023,W,2841
40070,Jackson/Dearborn,01/10/2023,W,3306
40080,Sheridan,01/10/2023,W,2374
40090,Damen-Brown,01/10/2023,W,1474
40100,Morse,01/10/2023,W,2014
40120,35th/Archer,01/10/2023,W,1635
40130,51st,01/10/2023,W,439
40140,Dempster-Skokie,01/10/2023,W,753
40150,Pulaski-Cermak,01/10/2023,W,677
40160,LaSalle/Van Buren,01/10/2023,W,1700
40170,Ashland-Lake,01/10/2023,W,1504
40180,Oak Park-Forest Park,01/10/2023,W,731
40190,Sox-35th-Dan Ryan,01/10/2023,W,1571
40210,Damen-Cermak,01/10/2023,W,981
40220,Western-Forest Park,01/10/2023,W,760
40230,Cumberland,01/10/2023,W,1705
40240,79th,01/10/2023,W,2609
40250,Kedzie-Homan-Forest Park,01/10/2023,W,891
40260,State/Lake,01/10/2023,W,5715
40270,Main,01/10/2023,W,482
40280,Central-Lake,01/10/2023,W,1037
40290,Ashland/63rd,01/10/2023,W,465
40300,Indiana,01/10/2023,W,289
40310,Western-Orange,01/10/2023,W,2224
40320,Division/Milwaukee,01/10/2023,W,3291
40330,Grand/State,01/10/2023,W,3743
40340,Berwyn,01/10/2023,W,0
40350,UIC-Halsted,01/10/2023,W,4450
40360,Southport,01/10/2023,W,2026
40370,Washington/Dearborn,01/10/2023,W,5907
40380,Clark/Lake,01/10/2023,W,8245
40390,Forest Park,01/10/2023,W,1297
40400,Noyes,01/10/2023,W,546
40420,Cicero-Cermak,01/10/2023,W,697
40430,Clinton-Forest Park,01/10/2023,W,1820
40440,California-Cermak,01/10/2023,W,874
40450,95th/Dan Ryan,01/10/2023,W,4448
40460,Merchandise Mart,01/10/2023,W,4155
40470,Racine,01/10/2023,W,1250
40480,Cicero-Lake,01/10/2023,W,583
40490,Grand/Milwaukee,01/10/2023,W,1554
40510,Garfield-South Elevated,01/10/2023,W,528
40520,Foster,01/10/2023,W,408
40530,Diversey,01/10/2023,W,3263
40540,Wilson,01/10/2023,W,4274
40550,Irving Park-O'Hare,01/10/2023,W,2069
40560,Jackson/State,01/10/2023,W,4084
40570,California/Milwaukee,01/10/2023,W,2643
40580,54th/Cermak,01/10/2023,W,1341
40590,Damen/Milwaukee,01/10/2023,W,3031
40600,Kostner,01/10/2023,W,249
40610,Ridgeland,01/10/2023,W,660
40630,Clark/Division,01/10/2023,W,3988
40650,North/Clybourn,01/10/2023,W,2638
40660,Armitage,01/10/2023,W,2787
40670,Western/Milwaukee,01/10/2023,W,2830
40680,Adams/Wabash,01/10/2023,W,3943
40690,Dempster,01/10/2023,W,353
40700,Laramie,01/10/2023,W,616
40710,Chicago/Franklin,01/10/2023,W,3733
40720,East 63rd-Cottage Grove,01/10/2023,W,467
40730,Washington/Wells,01/10/2023,W,5011
40740,Western-Cermak,01/10/2023,W,787
40750,Harlem-O'Hare,01/10/2023,W,1550
40760,Granville,01/10/2023,W,1633
40770,Lawrence,01/10/2023,W,0
40780,Central Park,01/10/2023,W,598
40790,Monroe/Dearborn,01/10/2023,W,3451
40800,Sedgwick,01/10/2023,W,2571
40810,Medical Center,01/10/2023,W,1466
40820,Rosemont,01/10/2023,W,2999
40830,18th,01/10/2023,W,1035
40840,South Boulevard,01/10/2023,W,376
40850,Library,01/10/2023,W,2610
40870,Francisco,01/10/2023,W,889
40880,Thorndale,01/10/2023,W,1395
40890,O'Hare Airport,01/10/2023,W,5336
40900,Howard,01/10/2023,W,2545
40910,63rd-Dan Ryan,01/10/2023,W,1087
40920,Pulaski-Forest Park,01/10/2023,W,845
40930,Midway Airport,01/10/2023,W,4409
