route,date,daytype,rides
59,08/01/2023,W,2285
59,03/21/2023,W,2200
59,09/21/2023,W,2508
59,10/21/2023,A,1314
59,08/28/2023,W,2267
59,03/22/2023,W,2129
59,07/03/2023,W,1821
59,01/21/2023,A,1049
59,05/08/2023,W,2239
59,03/23/2023,W,2194
59,01/20/2023,W,2088
59,08/29/2023,W,2468
59,03/24/2023,W,2172
59,01/19/2023,W,2122
59,05/06/2023,A,1219
59,09/20/2023,W,2505
59,07/05/2023,W,1868
59,07/31/2023,W,2047
59,05/05/2023,W,2427
59,03/25/2023,A,968
59,10/23/2023,W,2323
59,08/30/2023,W,2445
59,07/06/2023,W,2178
59,09/19/2023,W,2340
59,01/18/2023,W,2141
59,05/04/2023,W,2538
59,01/17/2023,W,2135
59,03/27/2023,W,2242
59,05/03/2023,W,2508
59,07/07/2023,W,2317
59,03/28/2023,W,2352
59,04/15/2023,A,1234
59,09/18/2023,W,2516
59,10/24/2023,W,2550
59,08/31/2023,W,2415
59,07/08/2023,A,1134
59,05/02/2023,W,2357
59,01/16/2023,W,1136
59,07/29/2023,A,1199
59,03/29/2023,W,2066
59,03/30/2023,W,2182
59,05/01/2023,W,2361
59,01/14/2023,A,1059
59,03/31/2023,W,1974
59,07/10/2023,W,2032
59,09/01/2023,W,2758
59,07/28/2023,W,1869
59,09/16/2023,A,1393
59,10/25/2023,W,2324
59,01/13/2023,W,1971
59,04/29/2023,A,1167
59,04/01/2023,A,1053
59,07/11/2023,W,2019
59,09/02/2023,A,1336
59,04/28/2023,W,2276
59,09/08/2023,W,2588
59,01/12/2023,W,2120
59,09/15/2023,W,2856
59,04/27/2023,W,2274
59,07/12/2023,W,1870
59,10/26/2023,W,2261
59,01/11/2023,W,2214
59,07/27/2023,W,1986
59,04/03/2023,W,1874
59,04/26/2023,W,2379
59,04/04/2023,W,1582
59,09/14/2023,W,2778
59,07/13/2023,W,2177
59,01/10/2023,W,2181
59,04/05/2023,W,1430
59,04/25/2023,W,2261
59,10/27/2023,W,2181
59,01/09/2023,W,2063
59,07/14/2023,W,2050
59,04/06/2023,W,1798
59,09/13/2023,W,2576
59,07/26/2023,W,2135
59,04/24/2023,W,2119
59,04/07/2023,W,1674
59,07/15/2023,A,1399
59,10/28/2023,A,1344
59,09/05/2023,W,2655
59,04/08/2023,A,1150
59,04/22/2023,A,1236
59,01/07/2023,A,1122
59,09/12/2023,W,2843
59,01/06/2023,W,1503
59,04/21/2023,W,2235
59,07/17/2023,W,2020
59,07/25/2023,W,1964
59,09/06/2023,W,2608
59,04/10/2023,W,2019
59,04/20/2023,W,2271
59,01/05/2023,W,1552
59,07/18/2023,W,2224
59,04/11/2023,W,2256
59,09/11/2023,W,2062
59,04/19/2023,W,2394
59,10/30/2023,W,2568
59,01/04/2023,W,1626
59,04/12/2023,W,2066
59,09/07/2023,W,2739
59,07/19/2023,W,2174
59,07/24/2023,W,1988
59,04/18/2023,W,2158
59,07/22/2023,A,1357
59,02/18/2023,A,1097
59,10/07/2023,A,1411
59,06/07/2023,W,2451
59,06/08/2023,W,2277
59,02/17/2023,W,1960
6,07/13/2023,W,4918
6,08/27/2023,U,4566
6,01/24/2023,W,4455
6,08/17/2023,W,4891
6,03/11/2023,A,5007
6,10/23/2023,W,5257
6,06/07/2023,W,5570
6,09/23/2023,A,5566
6,06/17/2023,A,5233
6,09/10/2023,U,4460
6,04/01/2023,A,5078
6,05/27/2023,A,4641
6,06/25/2023,U,4271
6,02/24/2023,W,4224
6,03/12/2023,U,3793
6,02/13/2023,W,4127
6,06/05/2023,W,4831
6,05/25/2023,W,4564
6,03/18/2023,A,4688
6,09/17/2023,U,3927
6,09/14/2023,W,4698
6,01/19/2023,W,4187
6,09/30/2023,A,5493
6,09/08/2023,W,4806
6,05/12/2023,W,4676
6,02/06/2023,W,3870
6,04/04/2023,W,4302
6,01/25/2023,W,3690
6,03/03/2023,W,3725
6,10/09/2023,W,4580
6,05/28/2023,U,4397
6,10/10/2023,W,5840
6,10/17/2023,W,5318
6,10/07/2023,A,4693
6,09/19/2023,W,4447
6,07/09/2023,U,3743
6,07/11/2023,W,4276
6,03/05/2023,U,3575
6,06/02/2023,W,4998
6,07/19/2023,W,5355
6,02/26/2023,U,3730
6,01/30/2023,W,3320
6,10/03/2023,W,5285
6,10/19/2023,W,5386
6,04/17/2023,W,3989
6,09/26/2023,W,4786
6,02/08/2023,W,4539
6,04/26/2023,W,5012
6,02/05/2023,U,3724
6,09/20/2023,W,5239
6,09/02/2023,A,5507
6,09/29/2023,W,5332
6,05/17/2023,W,5603
6,01/15/2023,U,3828
6,05/31/2023,W,5170
6,02/18/2023,A,5045
6,05/30/2023,W,5075
6,09/03/2023,U,4155
6,05/23/2023,W,4843
6,04/28/2023,W,4603
6,01/29/2023,U,3175
6,08/26/2023,A,4439
6,07/17/2023,W,4216
6,01/08/2023,U,3366
6,06/26/2023,W,4282
6,10/15/2023,U,4507
6,06/29/2023,W,4148
6,02/14/2023,W,4353
6,05/06/2023,A,5141
6,10/22/2023,U,4644
6,06/21/2023,W,5271
6,03/17/2023,W,4336
6,05/13/2023,A,5182
6,03/07/2023,W,4731
6,08/11/2023,W,4585
6,06/15/2023,W,5014
6,04/03/2023,W,4287
6,01/26/2023,W,4142
6,07/16/2023,U,3654
6,02/21/2023,W,4475
6,04/02/2023,U,4415
6,06/18/2023,U,3845
6,08/04/2023,W,4649
6,03/13/2023,W,4457
6,01/17/2023,W,4228
6,08/24/2023,W,4304
6,10/05/2023,W,4762
6,05/26/2023,W,5361
6,08/14/2023,W,3751
6,07/22/2023,A,4658
6,10/24/2023,W,5498
6,06/10/2023,A,5968
6,01/02/2023,U,4226
6,01/12/2023,W,3992
6,10/30/2023,W,4804
6,09/24/2023,U,4699
6,06/19/2023,W,3982
6,07/27/2023,W,4944
6,04/24/2023,W,4538
6,05/16/2023,W,5011
6,03/24/2023,W,4641
6,03/14/2023,W,5348
6,02/28/2023,W,4631
6,03/16/2023,W,5006
6,08/03/2023,W,4703
6,02/03/2023,W,3124
6,07/24/2023,W,4643
6,01/11/2023,W,4301
6,07/26/2023,W,4535
6,09/15/2023,W,4459
6,01/20/2023,W,4165
6,10/26/2023,W,5076
6,04/09/2023,U,3952
6,06/03/2023,A,5512
6,07/25/2023,W,5493
6,02/16/2023,W,4138
6,07/18/2023,W,4962
6,06/28/2023,W,4809
6,05/14/2023,U,3890
6,08/09/2023,W,5072
6,10/28/2023,A,4819
6,03/29/2023,W,4876
6,01/28/2023,A,4318
6,05/04/2023,W,5155
6,04/27/2023,W,4732
6,04/13/2023,W,5000
6,06/12/2023,W,4593
6,04/18/2023,W,4790
6,09/05/2023,W,5161
6,05/22/2023,W,4819
6,08/29/2023,W,5602
6,08/13/2023,U,3941
6,08/25/2023,W,5136
6,08/16/2023,W,5001
6,07/12/2023,W,4034
6,02/17/2023,W,4417
6,03/21/2023,W,4481
6,03/15/2023,W,5157
6,01/27/2023,W,4012
6,09/13/2023,W,5155
6,09/25/2023,W,4766
6,05/02/2023,W,4588
6,09/09/2023,A,5563
6,02/23/2023,W,4191
6,03/26/2023,U,3502
6,06/27/2023,W,4737
6,10/12/2023,W,5188
6,10/18/2023,W,5316
6,05/15/2023,W,4865
6,01/22/2023,U,3257
6,01/03/2023,W,4761
6,10/31/2023,W,4434
6,08/10/2023,W,4877
6,07/06/2023,W,4944
6,01/21/2023,A,4221
6,06/16/2023,W,4676
6,01/04/2023,W,4231
6,09/12/2023,W,4826
6,08/18/2023,W,5493
6,03/01/2023,W,5014
6,04/06/2023,W,4885
6,01/05/2023,W,4124
6,05/29/2023,U,4736
6,02/20/2023,W,3488
6,02/02/2023,W,4215
6,06/09/2023,W,5235
6,09/06/2023,W,5454
6,03/27/2023,W,4425
6,03/08/2023,W,4532
6,05/08/2023,W,4265
6,10/21/2023,A,4260
6,02/11/2023,A,4446
6,04/08/2023,A,5612
6,10/02/2023,W,4944
6,02/10/2023,W,4175
6,05/03/2023,W,4790
6,02/09/2023,W,3936
6,04/14/2023,W,5025
6,03/23/2023,W,4436
6,06/06/2023,W,5095
6,04/10/2023,W,4613
6,09/21/2023,W,5066
6,09/28/2023,W,5083
6,08/01/2023,W,4799
6,04/20/2023,W,4678
6,05/24/2023,W,5020
6,01/07/2023,A,4514
6,07/14/2023,W,4628
6,06/22/2023,W,4655
6,03/25/2023,A,4605
6,04/15/2023,A,5781
6,05/09/2023,W,5293
6,05/21/2023,U,4384
6,03/31/2023,W,4512
6,08/19/2023,A,5454
6,08/22/2023,W,4908
6,05/05/2023,W,4952
6,07/07/2023,W,4817
6,02/07/2023,W,4139
6,02/25/2023,A,4454
6,07/30/2023,U,4681
6,08/30/2023,W,5442
6,08/20/2023,U,4426
6,07/02/2023,U,2185
6,07/21/2023,W,4501
6,10/16/2023,W,4986
6,04/30/2023,U,3642
6,10/29/2023,U,3969
6,06/01/2023,W,5000
6,02/12/2023,U,3460
6,05/01/2023,W,3981
6,02/19/2023,U,4574
6,08/12/2023,A,5381
6,07/10/2023,W,4316
6,07/20/2023,W,4718
6,02/01/2023,W,3988
6,01/09/2023,W,3917
6,01/16/2023,W,3353
6,03/20/2023,W,4363
6,01/23/2023,W,3803
6,08/28/2023,W,5093
6,10/27/2023,W,5163
6,07/31/2023,W,4747
6,03/06/2023,W,4373
6,06/20/2023,W,4590
6,03/28/2023,W,4556
6,10/06/2023,W,4963
6,05/20/2023,A,4819
6,09/01/2023,W,5480
6,03/22/2023,W,4637
6,06/23/2023,W,5194
6,10/11/2023,W,5660
6,03/09/2023,W,4641
6,07/08/2023,A,5132
6,08/06/2023,U,4052
6,01/06/2023,W,3787
6,09/16/2023,A,4546
6,10/14/2023,A,4768
6,03/10/2023,W,4243
6,06/13/2023,W,4431
6,02/27/2023,W,4105
6,07/28/2023,W,4010
6,10/01/2023,U,4605
6,04/25/2023,W,4760
6,03/04/2023,A,5451
6,10/20/2023,W,5534
6,05/10/2023,W,5079
6,07/03/2023,W,4074
6,03/30/2023,W,4501
6,07/29/2023,A,5332
6,02/15/2023,W,4183
6,08/15/2023,W,4740
6,06/08/2023,W,5031
6,04/05/2023,W,4415
6,04/12/2023,W,4960
6,05/19/2023,W,4731
6,09/11/2023,W,4154
6,07/01/2023,A,3076
6,04/19/2023,W,4674
6,09/18/2023,W,5035
6,01/18/2023,W,4632
6,07/15/2023,A,4931
6,04/29/2023,A,4962
6,01/31/2023,W,3441
6,10/04/2023,W,5264
6,04/11/2023,W,4930
6,09/22/2023,W,4476
6,03/02/2023,W,4315
6,09/27/2023,W,5098
6,01/10/2023,W,3974
6,10/25/2023,W,5273
6,02/04/2023,A,4470
6,06/24/2023,A,5502
6,08/31/2023,W,5421
6,10/13/2023,W,5041
6,06/04/2023,U,4808
6,08/08/2023,W,4775
6,05/07/2023,U,4827
6,06/14/2023,W,5451
6,01/13/2023,W,3960
6,09/04/2023,U,4378
6,07/23/2023,U,4175
6,06/11/2023,U,3462
6,08/07/2023,W,4530
6,09/07/2023,W,5632
6,04/07/2023,W,4491
6,03/19/2023,U,4074
6,08/02/2023,W,4815
6,04/22/2023,A,5963
6,04/16/2023,U,3896
6,08/21/2023,W,4687
6,08/05/2023,A,4816
6,04/23/2023,U,3856
6,10/08/2023,U,3454
6,05/11/2023,W,4924
6,04/21/2023,W,4987
6,02/22/2023,W,3894
6,07/05/2023,W,4636
6,08/23/2023,W,4637
6,01/14/2023,A,4595
6,06/30/2023,W,3888
6,07/04/2023,U,4335
6,05/18/2023,W,4939
60,05/20/2023,A,4118
60,07/16/2023,U,3804
60,10/28/2023,A,4720
60,07/18/2023,W,7385
60,04/22/2023,A,3923
60,02/06/2023,W,7619
60,04/30/2023,U,2997
60,01/07/2023,A,3360
60,02/20/2023,W,5684
60,10/13/2023,W,8426
60,08/08/2023,W,7222
60,10/11/2023,W,9775
60,03/03/2023,W,6802
60,06/18/2023,U,3534
60,05/26/2023,W,6716
60,04/09/2023,U,3135
60,10/21/2023,A,4403
60,09/12/2023,W,10015
60,02/10/2023,W,7168
60,08/19/2023,A,5249
60,02/07/2023,W,8543
60,09/21/2023,W,9500
60,10/29/2023,U,3714
60,04/13/2023,W,8537
60,01/06/2023,W,4700
60,10/01/2023,U,4461
60,02/27/2023,W,7038
60,03/02/2023,W,8267
60,01/03/2023,W,4842
60,10/31/2023,W,8792
60,01/14/2023,A,3564
60,04/21/2023,W,6723
60,06/17/2023,A,4741
60,05/27/2023,A,3963
60,04/14/2023,W,7177
60,09/18/2023,W,8895
60,05/30/2023,W,7610
60,05/28/2023,U,4094
60,09/10/2023,U,4363
60,02/08/2023,W,8527
60,07/17/2023,W,6700
60,06/15/2023,W,7218
60,05/03/2023,W,8481
60,03/01/2023,W,8294
60,03/25/2023,A,3753
60,07/25/2023,W,7401
60,06/09/2023,W,6497
60,08/09/2023,W,7097
60,03/21/2023,W,7178
60,02/28/2023,W,8108
60,10/12/2023,W,9645
60,01/22/2023,U,2618
60,06/16/2023,W,6259
60,08/18/2023,W,7358
60,05/29/2023,U,3800
60,09/06/2023,W,10037
60,01/05/2023,W,5209
60,06/06/2023,W,7547
60,10/02/2023,W,9434
60,02/09/2023,W,7614
60,04/10/2023,W,7573
60,04/20/2023,W,8440
60,08/01/2023,W,7553
60,03/31/2023,W,7082
60,07/07/2023,W,6292
60,07/02/2023,U,1940
60,05/09/2023,W,7425
60,05/05/2023,W,7265
60,07/30/2023,U,4359
60,03/20/2023,W,6901
60,07/10/2023,W,7006
60,01/23/2023,W,7599
60,07/31/2023,W,6229
60,03/28/2023,W,8326
60,09/01/2023,W,9092
60,08/31/2023,W,9392
60,09/16/2023,A,3317
60,02/15/2023,W,8209
60,07/28/2023,W,5735
60,07/29/2023,A,4872
60,10/20/2023,W,9014
60,05/10/2023,W,7644
60,07/01/2023,A,3480
60,08/15/2023,W,7440
60,07/08/2023,A,4575
60,04/29/2023,A,3888
60,08/27/2023,U,4375
60,09/22/2023,W,8138
60,10/25/2023,W,9439
60,06/04/2023,U,3679
60,02/21/2023,W,8164
60,01/13/2023,W,6773
60,06/11/2023,U,2695
60,03/19/2023,U,2978
60,08/02/2023,W,7812
60,07/05/2023,W,6150
60,09/08/2023,W,9121
60,05/11/2023,W,7640
60,06/30/2023,W,6684
60,01/24/2023,W,8417
60,06/07/2023,W,7497
60,10/08/2023,U,2556
60,04/01/2023,A,3676
60,03/18/2023,A,3164
60,09/23/2023,A,5479
60,02/22/2023,W,7464
60,05/12/2023,W,6627
60,01/25/2023,W,7627
60,01/19/2023,W,7289
60,07/11/2023,W,6999
60,10/07/2023,A,5181
60,10/19/2023,W,9565
60,01/15/2023,U,2853
60,08/26/2023,A,4529
60,09/02/2023,A,5325
60,02/18/2023,A,3858
60,09/19/2023,W,9015
60,04/28/2023,W,7043
60,02/14/2023,W,7830
60,10/23/2023,W,9466
60,06/29/2023,W,6915
60,03/17/2023,W,6487
60,05/13/2023,A,4088
60,05/06/2023,A,4106
60,01/26/2023,W,8063
60,04/02/2023,U,3788
60,10/05/2023,W,9591
60,08/30/2023,W,9713
60,01/12/2023,W,7599
60,03/24/2023,W,6051
60,09/24/2023,U,4193
60,07/22/2023,A,4613
60,03/16/2023,W,7982
60,08/03/2023,W,7316
60,09/15/2023,W,8237
60,06/03/2023,A,4709
60,06/08/2023,W,7246
60,06/28/2023,W,7146
60,05/14/2023,U,2722
60,08/14/2023,W,5681
60,04/27/2023,W,8017
60,02/17/2023,W,6308
60,04/18/2023,W,8090
60,03/29/2023,W,7802
60,08/25/2023,W,9417
60,03/15/2023,W,8649
60,01/27/2023,W,6933
60,10/24/2023,W,9674
60,10/18/2023,W,9808
60,05/15/2023,W,6348
60,08/12/2023,A,4708
60,02/23/2023,W,8485
60,06/27/2023,W,7127
60,09/25/2023,W,9376
60,07/12/2023,W,6459
60,08/29/2023,W,9617
60,06/12/2023,W,6570
60,03/14/2023,W,8751
60,01/28/2023,A,3306
60,10/26/2023,W,9105
60,01/20/2023,W,6718
60,01/11/2023,W,7840
60,06/10/2023,A,4849
60,07/24/2023,W,6667
60,07/27/2023,W,6802
60,05/16/2023,W,7329
60,08/24/2023,W,8376
60,08/11/2023,W,6557
60,03/13/2023,W,7600
60,08/04/2023,W,7249
60,04/03/2023,W,7033
60,10/22/2023,U,4368
60,08/16/2023,W,7309
60,04/16/2023,U,2720
60,06/26/2023,W,6627
60,01/29/2023,U,2639
60,09/03/2023,U,4636
60,06/02/2023,W,6607
60,05/17/2023,W,7425
60,07/19/2023,W,7632
60,09/20/2023,W,9559
60,04/26/2023,W,8430
60,10/09/2023,W,6807
60,01/30/2023,W,7154
60,09/26/2023,W,9000
60,10/17/2023,W,9924
60,07/09/2023,U,3404
60,04/04/2023,W,7198
60,02/13/2023,W,7360
60,09/14/2023,W,9903
60,03/12/2023,U,2927
60,06/25/2023,U,3710
60,02/24/2023,W,7349
60,01/18/2023,W,7233
60,03/11/2023,A,4716
60,06/05/2023,W,7064
60,07/13/2023,W,7631
60,05/18/2023,W,7097
60,07/04/2023,U,3930
60,09/09/2023,A,5444
60,09/07/2023,W,9462
60,08/23/2023,W,9443
60,08/05/2023,A,4765
60,09/04/2023,U,4159
60,06/24/2023,A,4803
60,10/04/2023,W,10070
60,05/07/2023,U,3406
60,01/10/2023,W,7869
60,09/27/2023,W,9612
60,04/17/2023,W,7219
60,01/31/2023,W,7461
60,05/19/2023,W,5953
60,01/16/2023,W,3612
60,04/12/2023,W,8180
60,04/25/2023,W,7984
60,03/10/2023,W,7527
60,06/13/2023,W,6768
60,03/30/2023,W,8103
60,03/09/2023,W,8114
60,06/23/2023,W,6422
60,10/27/2023,W,8208
60,06/01/2023,W,7173
60,01/09/2023,W,7249
60,10/10/2023,W,9366
60,02/19/2023,U,2950
60,05/01/2023,W,6965
60,02/01/2023,W,7963
60,04/05/2023,W,7021
60,02/16/2023,W,7726
60,02/12/2023,U,3083
60,05/04/2023,W,7816
60,10/16/2023,W,9131
60,08/22/2023,W,9661
60,08/06/2023,U,3572
60,05/21/2023,U,3617
60,02/25/2023,A,3827
60,06/22/2023,W,7352
60,07/14/2023,W,6531
60,03/23/2023,W,6701
60,09/28/2023,W,9914
60,02/11/2023,A,3831
60,03/08/2023,W,8487
60,02/02/2023,W,8282
60,05/08/2023,W,5916
60,08/13/2023,U,4048
60,04/06/2023,W,6486
60,01/04/2023,W,5143
60,09/13/2023,W,9835
60,05/22/2023,W,7060
60,10/30/2023,W,9365
60,07/26/2023,W,6689
60,10/06/2023,W,9135
60,02/03/2023,W,5838
60,07/06/2023,W,6888
60,04/24/2023,W,8036
60,01/17/2023,W,7763
60,07/23/2023,U,4017
60,03/07/2023,W,8747
60,06/21/2023,W,7559
60,05/31/2023,W,7357
60,10/15/2023,U,4200
60,05/23/2023,W,7867
60,09/17/2023,U,3528
60,09/29/2023,W,9490
60,08/21/2023,W,9431
60,05/02/2023,W,7594
60,02/26/2023,U,3223
60,04/07/2023,W,6399
60,04/15/2023,A,4745
60,08/07/2023,W,6271
60,02/04/2023,A,3918
60,06/14/2023,W,6950
60,07/15/2023,A,4974
60,07/03/2023,W,5699
60,01/02/2023,U,3114
60,04/19/2023,W,7619
60,03/22/2023,W,6787
60,10/14/2023,A,4860
60,03/06/2023,W,7478
60,06/20/2023,W,7107
60,05/24/2023,W,7809
60,07/20/2023,W,7376
60,08/10/2023,W,7261
60,09/05/2023,W,9532
60,10/03/2023,W,9602
60,01/08/2023,U,2415
60,03/05/2023,U,2738
60,02/05/2023,U,3261
60,09/30/2023,A,5665
60,03/26/2023,U,2662
60,08/17/2023,W,7282
60,04/23/2023,U,3169
60,08/28/2023,W,9451
60,07/21/2023,W,6382
60,03/04/2023,A,4473
60,09/11/2023,W,8890
60,06/19/2023,W,4938
60,05/25/2023,W,7275
60,01/21/2023,A,3573
60,04/08/2023,A,4418
60,03/27/2023,W,7375
60,04/11/2023,W,8269
60,08/20/2023,U,4765
62,06/30/2023,W,6169
62,06/11/2023,U,3184
62,10/31/2023,W,5751
62,08/05/2023,A,4612
62,08/02/2023,W,6662
62,03/19/2023,U,3169
62,07/05/2023,W,5376
62,07/08/2023,A,4847
62,06/17/2023,A,5434
62,09/04/2023,U,4187
62,10/04/2023,W,7483
62,01/13/2023,W,5546
62,06/24/2023,A,5159
62,08/28/2023,W,7008
62,10/25/2023,W,7243
62,08/07/2023,W,5773
62,03/26/2023,U,3147
62,01/10/2023,W,6122
62,01/14/2023,A,3945
62,06/04/2023,U,3748
62,06/05/2023,W,6288
62,09/22/2023,W,6555
62,07/03/2023,W,5975
62,09/27/2023,W,7569
62,05/07/2023,U,3460
62,08/27/2023,U,4558
62,09/19/2023,W,6857
62,08/15/2023,W,6498
62,02/19/2023,U,3738
62,01/31/2023,W,5144
62,04/29/2023,A,4377
62,04/12/2023,W,6253
62,10/09/2023,W,5406
62,02/04/2023,A,4065
62,05/19/2023,W,6444
62,10/13/2023,W,6435
62,03/02/2023,W,6524
62,09/08/2023,W,6791
62,04/15/2023,A,4890
62,03/10/2023,W,5783
62,06/08/2023,W,5986
62,07/01/2023,A,4108
62,08/16/2023,W,6370
62,05/10/2023,W,6666
62,04/25/2023,W,6356
62,04/11/2023,W,6832
62,10/20/2023,W,7020
62,07/28/2023,W,6105
62,07/15/2023,A,4832
62,07/29/2023,A,5092
62,03/04/2023,A,4359
62,02/27/2023,W,5365
62,03/09/2023,W,6029
62,10/28/2023,A,4978
62,04/17/2023,W,5033
62,09/16/2023,A,4318
62,02/15/2023,W,6098
62,06/13/2023,W,5367
62,03/30/2023,W,6241
62,06/23/2023,W,5621
62,10/01/2023,U,4126
62,09/01/2023,W,7328
62,05/04/2023,W,6950
62,01/02/2023,U,3838
62,07/31/2023,W,5752
62,01/23/2023,W,5629
62,04/22/2023,A,4130
62,10/27/2023,W,6256
62,03/28/2023,W,6693
62,06/01/2023,W,6072
62,03/06/2023,W,5606
62,05/01/2023,W,5398
62,01/09/2023,W,5110
62,04/19/2023,W,6520
62,08/31/2023,W,7876
62,05/03/2023,W,6589
62,10/14/2023,A,4457
62,05/20/2023,A,4304
62,07/20/2023,W,6132
62,10/10/2023,W,7228
62,02/12/2023,U,3197
62,07/10/2023,W,5628
62,07/23/2023,U,4053
62,02/01/2023,W,5795
62,03/20/2023,W,6859
62,03/27/2023,W,6174
62,04/05/2023,W,5299
62,06/14/2023,W,5962
62,10/03/2023,W,6999
62,05/05/2023,W,6831
62,07/30/2023,U,4586
62,01/06/2023,W,4477
62,10/16/2023,W,6769
62,06/20/2023,W,6036
62,05/09/2023,W,6758
62,09/09/2023,A,5201
62,07/02/2023,U,2290
62,08/22/2023,W,7247
62,05/25/2023,W,6342
62,09/21/2023,W,6925
62,08/06/2023,U,4002
62,07/07/2023,W,5943
62,03/31/2023,W,6004
62,08/12/2023,A,5101
62,08/17/2023,W,6420
62,05/21/2023,U,3847
62,10/29/2023,U,3680
62,02/25/2023,A,4370
62,03/23/2023,W,6064
62,06/22/2023,W,6536
62,02/07/2023,W,6341
62,08/01/2023,W,6461
62,08/13/2023,U,4021
62,04/20/2023,W,6371
62,08/19/2023,A,5118
62,07/14/2023,W,6271
62,01/07/2023,A,3857
62,02/11/2023,A,4214
62,04/10/2023,W,5260
62,05/24/2023,W,6909
62,09/28/2023,W,7341
62,02/09/2023,W,5495
62,05/26/2023,W,6204
62,01/05/2023,W,4916
62,01/22/2023,U,2659
62,03/08/2023,W,6499
62,08/10/2023,W,6498
62,09/06/2023,W,7230
62,05/29/2023,U,3836
62,06/19/2023,W,4932
62,02/02/2023,W,5670
62,07/21/2023,W,6580
62,09/12/2023,W,7640
62,06/06/2023,W,6383
62,02/10/2023,W,5826
62,04/06/2023,W,6014
62,05/08/2023,W,5349
62,10/02/2023,W,7185
62,02/06/2023,W,5845
62,06/16/2023,W,5788
62,09/13/2023,W,7521
62,04/09/2023,U,3301
62,10/12/2023,W,7043
62,02/28/2023,W,6279
62,01/04/2023,W,5263
62,08/18/2023,W,6308
62,02/20/2023,W,4712
62,10/30/2023,W,7088
62,01/08/2023,U,2917
62,08/09/2023,W,6355
62,05/15/2023,W,6157
62,07/26/2023,W,6045
62,07/16/2023,U,3722
62,02/23/2023,W,5944
62,08/29/2023,W,7030
62,06/27/2023,W,6037
62,07/25/2023,W,6140
62,10/18/2023,W,7343
62,01/27/2023,W,5240
62,06/18/2023,U,3979
62,09/25/2023,W,6856
62,03/15/2023,W,6913
62,03/29/2023,W,5764
62,05/22/2023,W,6138
62,07/12/2023,W,5582
62,03/21/2023,W,6683
62,04/18/2023,W,6327
62,08/25/2023,W,7253
62,05/14/2023,U,3019
62,03/05/2023,U,3344
62,04/16/2023,U,2933
62,03/14/2023,W,6567
62,02/03/2023,W,4446
62,04/27/2023,W,6654
62,01/17/2023,W,5945
62,06/28/2023,W,6067
62,10/24/2023,W,7386
62,07/18/2023,W,6774
62,10/26/2023,W,6139
62,02/17/2023,W,5334
62,06/12/2023,W,5268
62,08/14/2023,W,5314
62,04/24/2023,W,6020
62,01/11/2023,W,6252
62,10/11/2023,W,7639
62,09/15/2023,W,7099
62,09/10/2023,U,4080
62,01/28/2023,A,3674
62,01/20/2023,W,5926
62,08/03/2023,W,6595
62,03/16/2023,W,6404
62,06/03/2023,A,4667
62,10/06/2023,W,7059
62,01/16/2023,W,3951
62,07/27/2023,W,6282
62,06/15/2023,W,5994
62,09/24/2023,U,4226
62,01/12/2023,W,5879
62,04/30/2023,U,3481
62,05/16/2023,W,6481
62,10/23/2023,W,7010
62,07/24/2023,W,5924
62,07/22/2023,A,4827
62,02/21/2023,W,6446
62,08/24/2023,W,6143
62,04/14/2023,W,5803
62,05/06/2023,A,4603
62,02/05/2023,U,3359
62,10/22/2023,U,4104
62,03/13/2023,W,5712
62,03/01/2023,W,6464
62,10/05/2023,W,7051
62,04/02/2023,U,3739
62,03/07/2023,W,6909
62,08/04/2023,W,6647
62,01/26/2023,W,6001
62,08/11/2023,W,6029
62,01/03/2023,W,4590
62,04/03/2023,W,5435
62,04/13/2023,W,6407
62,05/13/2023,A,4282
62,03/17/2023,W,5723
62,05/31/2023,W,5938
62,06/02/2023,W,6037
62,09/17/2023,U,3743
62,06/26/2023,W,5543
62,06/21/2023,W,6206
62,06/29/2023,W,5891
62,06/10/2023,A,4604
62,10/21/2023,A,4834
62,01/29/2023,U,3042
62,04/28/2023,W,6351
62,09/18/2023,W,7605
62,09/03/2023,U,4715
62,03/03/2023,W,5453
62,09/07/2023,W,7198
62,09/02/2023,A,4989
62,10/15/2023,U,3902
62,05/17/2023,W,6210
62,02/18/2023,A,4190
62,07/19/2023,W,6191
62,08/20/2023,U,4028
62,07/17/2023,W,5778
62,04/26/2023,W,6638
62,06/09/2023,W,6643
62,08/26/2023,A,4668
62,09/05/2023,W,7224
62,02/14/2023,W,6574
62,10/07/2023,A,4824
62,10/19/2023,W,7195
62,05/23/2023,W,6339
62,01/30/2023,W,4769
62,09/20/2023,W,7829
62,01/15/2023,U,3078
62,04/08/2023,A,4492
62,07/11/2023,W,6009
62,10/08/2023,U,3058
62,10/17/2023,W,7281
62,03/25/2023,A,3899
62,01/19/2023,W,5412
62,09/26/2023,W,6859
62,02/08/2023,W,6523
62,02/22/2023,W,5371
62,01/25/2023,W,5279
62,05/12/2023,W,6444
62,05/02/2023,W,6445
62,04/04/2023,W,5007
62,07/09/2023,U,4127
62,02/13/2023,W,5936
62,09/29/2023,W,6557
62,01/18/2023,W,5984
62,09/14/2023,W,7656
62,05/28/2023,U,3859
62,09/23/2023,A,5135
62,03/18/2023,A,3893
62,03/24/2023,W,5854
62,03/12/2023,U,3049
62,05/27/2023,A,4362
62,06/07/2023,W,6136
62,08/30/2023,W,7494
62,06/25/2023,U,3909
62,08/21/2023,W,7341
